<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
11/08/21;11:35:00,309.2100000,310.0000000,309.0000000,309.0700000,13244
11/08/21;11:40:00,309.0300000,310.2600000,308.6700000,309.9300000,42858
11/08/21;11:45:00,309.8800000,310.0700000,308.8700000,310.0000000,13191
11/08/21;11:50:00,309.9200000,309.9200000,307.4000000,308.1200000,14670
11/08/21;11:55:00,308.0000000,308.0000000,306.5600000,307.2800000,9253
11/08/21;12:00:00,307.1200000,308.0700000,306.6300000,307.7600000,3850
11/08/21;12:05:00,308.1150000,308.6700000,307.3500000,307.3500000,6899
11/08/21;12:10:00,307.4400000,308.0750000,307.1600000,307.4600000,6662
11/08/21;12:15:00,307.6500000,307.7900000,305.8300000,305.9600000,9234
11/08/21;12:20:00,305.7400000,306.9000000,304.4350000,306.7800000,12238
11/08/21;12:25:00,306.8400000,307.1100000,306.3500000,306.5000000,3966
11/08/21;12:30:00,306.6000000,306.9500000,305.5000000,306.0450000,2800
11/08/21;12:35:00,305.7900000,306.3800000,304.9800000,306.3500000,9075
11/08/21;12:40:00,306.4200000,306.5300000,305.2800000,305.7600000,5780
11/08/21;12:45:00,305.8200000,307.5300000,305.5000000,307.4500000,8489
11/08/21;12:50:00,307.9500000,308.0500000,306.8700000,306.8700000,5400
11/08/21;12:55:00,306.9000000,307.5900000,306.5000000,307.3400000,7323
11/08/21;13:00:00,307.5200000,308.1500000,307.4600000,308.0000000,5811
11/08/21;13:05:00,308.1600000,308.7400000,307.7600000,308.1800000,7408
11/08/21;13:10:00,308.0500000,308.5000000,307.7500000,307.9650000,6289
11/08/21;13:15:00,308.0000000,308.8700000,308.0000000,308.5800000,9658
11/08/21;13:20:00,308.5800000,308.5800000,308.1000000,308.2000000,4284
11/08/21;13:25:00,308.4500000,308.4500000,307.3300000,308.1000000,16294
11/08/21;13:30:00,308.0400000,309.6000000,307.7600000,308.7300000,8376
11/08/21;13:35:00,308.9100000,309.3900000,308.5500000,308.7400000,4500
11/08/21;13:40:00,308.7500000,308.9600000,307.7500000,308.7700000,7835
11/08/21;13:45:00,308.6600000,308.9450000,308.3500000,308.5900000,5864
11/08/21;13:50:00,308.5200000,310.2500000,308.3400000,309.6100000,14478
11/08/21;13:55:00,310.2050000,310.2300000,309.6800000,310.0200000,4965
11/08/21;14:00:00,309.9200000,310.0000000,308.7150000,308.7900000,6348
11/08/21;14:05:00,309.0000000,309.0000000,308.6000000,308.9900000,3115
11/08/21;14:10:00,308.9400000,309.1200000,308.5500000,308.9300000,3640
11/08/21;14:15:00,308.8300000,309.1800000,308.7700000,309.1800000,3600
11/08/21;14:20:00,309.2000000,309.2000000,308.9400000,308.9900000,2162
11/08/21;14:25:00,308.7300000,308.8100000,308.2600000,308.4800000,4780
11/08/21;14:30:00,308.1600000,308.1600000,307.5900000,307.7300000,13609
11/08/21;14:35:00,307.7500000,308.4500000,307.7500000,308.2400000,3396
11/08/21;14:40:00,308.1300000,308.7000000,308.1300000,308.5300000,3483
11/08/21;14:45:00,308.3900000,308.5700000,308.0500000,308.5700000,3184
11/08/21;14:50:00,308.6500000,308.8500000,308.3700000,308.7400000,2385
11/08/21;14:55:00,308.8500000,308.9500000,307.8500000,307.8500000,6803
11/08/21;15:00:00,308.1400000,308.8200000,308.1400000,308.4600000,2840
11/08/21;15:05:00,308.4100000,308.5000000,307.9700000,308.3400000,5887
11/08/21;15:10:00,308.2550000,308.2600000,306.6100000,307.2400000,11406
11/08/21;15:15:00,307.2800000,307.6800000,306.9100000,307.6800000,4334
11/08/21;15:20:00,307.5650000,308.0100000,307.5650000,308.0000000,6139
11/08/21;15:25:00,308.0900000,308.0900000,307.7100000,307.9600000,3550
11/08/21;15:30:00,308.0000000,308.0000000,307.2100000,307.4200000,6215
11/08/21;15:35:00,307.7200000,307.8300000,307.2500000,307.5300000,14748
11/08/21;15:40:00,307.4900000,307.7500000,307.2400000,307.2800000,8163
11/08/21;15:45:00,307.2700000,307.6400000,306.8400000,306.9400000,8638
11/08/21;15:50:00,306.9600000,306.9600000,305.7600000,306.1800000,17398
11/08/21;15:55:00,306.0700000,308.1000000,306.0700000,307.9800000,25183
11/08/21;16:00:00,307.9800000,308.3800000,307.7000000,308.0300000,40256
11/09/21;09:35:00,322.8200000,323.0000000,317.8800000,317.9100000,109798
11/09/21;09:40:00,317.3900000,320.4400000,316.5900000,319.9700000,53012
11/09/21;09:45:00,320.0000000,321.3000000,318.2400000,319.9300000,39856
11/09/21;09:50:00,319.6900000,322.4400000,317.9200000,318.6900000,42644
11/09/21;09:55:00,318.6500000,319.0500000,314.3000000,314.8200000,58723
11/09/21;10:00:00,314.8200000,316.4200000,308.9400000,309.3000000,53937
11/09/21;10:05:00,309.3000000,313.5800000,309.1400000,312.1600000,33458
11/09/21;10:10:00,311.9400000,313.4400000,310.6100000,311.1800000,27833
11/09/21;10:15:00,311.2200000,313.0300000,310.6600000,311.3800000,38447
11/09/21;10:20:00,311.5300000,315.1700000,310.9400000,314.7300000,22606
11/09/21;10:25:00,315.0800000,315.4500000,312.1400000,312.9800000,14479
11/09/21;10:30:00,312.9550000,313.7700000,311.4400000,312.0600000,11867
11/09/21;10:35:00,312.1900000,313.2400000,311.7500000,312.1800000,13226
11/09/21;10:40:00,312.0000000,312.0000000,309.8200000,310.9300000,17157
11/09/21;10:45:00,311.1200000,313.1800000,311.1200000,313.1000000,15153
11/09/21;10:50:00,313.0400000,313.2900000,311.6500000,312.3200000,11774
11/09/21;10:55:00,312.4400000,312.7100000,311.1700000,311.5100000,9840
11/09/21;11:00:00,311.4400000,312.1600000,310.5900000,310.7500000,7858
11/09/21;11:05:00,310.8700000,312.4500000,310.4700000,312.4500000,12125
11/09/21;11:10:00,312.4200000,313.2500000,312.1500000,312.6400000,13996
11/09/21;11:15:00,311.7100000,312.0900000,310.8000000,311.3100000,8080
11/09/21;11:20:00,311.3200000,313.4000000,311.0600000,313.4000000,19553
11/09/21;11:25:00,314.0000000,315.2200000,313.6200000,313.6200000,17732
11/09/21;11:30:00,313.7200000,314.1300000,312.8400000,313.5400000,15088
11/09/21;11:35:00,313.6000000,316.1400000,313.5100000,315.2300000,11834
11/09/21;11:40:00,315.0700000,315.3250000,313.4100000,313.5200000,5491
11/09/21;11:45:00,313.5600000,314.5800000,313.1800000,314.5800000,6103
11/09/21;11:50:00,314.0000000,314.0000000,313.3500000,313.4100000,3139
11/09/21;11:55:00,313.5500000,313.5500000,311.5600000,311.5600000,8984
11/09/21;12:00:00,311.5200000,312.1400000,311.2700000,311.7600000,5049
11/09/21;12:05:00,311.3900000,311.3900000,307.5100000,308.3700000,24986
11/09/21;12:10:00,308.3900000,309.8300000,307.8000000,309.8300000,14372
11/09/21;12:15:00,309.7500000,310.0900000,308.4800000,308.7800000,11893
11/09/21;12:20:00,308.7800000,309.6700000,308.5500000,308.6300000,4934
11/09/21;12:25:00,308.6000000,309.0800000,307.4400000,307.9500000,14374
11/09/21;12:30:00,308.2600000,308.6000000,305.1700000,305.4000000,16690
11/09/21;12:35:00,305.4900000,305.9000000,303.0000000,305.6400000,26090
11/09/21;12:40:00,305.6300000,305.7100000,303.8500000,304.6600000,11075
11/09/21;12:45:00,304.3400000,304.4100000,301.5200000,304.1600000,22087
11/09/21;12:50:00,304.2500000,305.8200000,303.7000000,305.4600000,8080
11/09/21;12:55:00,305.4500000,306.2500000,304.8100000,304.8100000,13835
11/09/21;13:00:00,304.8200000,304.9100000,304.0000000,304.0600000,4485
11/09/21;13:05:00,304.0500000,304.7900000,303.0100000,304.7900000,10521
11/09/21;13:10:00,304.9000000,305.4900000,304.3400000,305.4900000,4591
11/09/21;13:15:00,304.8400000,304.9700000,304.1000000,304.4100000,6768
11/09/21;13:20:00,304.3600000,305.3800000,304.1300000,304.9000000,9037
11/09/21;13:25:00,304.6300000,305.1400000,302.5200000,302.9600000,7741
11/09/21;13:30:00,303.1000000,303.2000000,301.3500000,301.6400000,14971
11/09/21;13:35:00,301.5600000,303.1600000,301.4300000,303.1600000,15331
11/09/21;13:40:00,303.2300000,303.5650000,301.8900000,301.9000000,2609
11/09/21;13:45:00,302.2300000,302.6100000,301.6700000,301.8400000,7158
11/09/21;13:50:00,301.7300000,302.1400000,299.7300000,300.1600000,19997
11/09/21;13:55:00,300.1600000,301.6500000,300.1600000,301.0500000,6159
11/09/21;14:00:00,301.4000000,302.2000000,301.4000000,301.8600000,4714
11/09/21;14:05:00,301.7600000,303.3900000,301.6400000,303.2800000,5538
11/09/21;14:10:00,303.0700000,305.1300000,303.0700000,304.8000000,9169
11/09/21;14:15:00,304.8200000,304.8200000,303.8100000,304.1700000,4816
11/09/21;14:20:00,304.6500000,305.2900000,304.6200000,305.1700000,5864
11/09/21;14:25:00,305.0800000,306.5600000,304.8500000,305.6800000,16685
11/09/21;14:30:00,305.4700000,305.6600000,305.0100000,305.2100000,4050
11/09/21;14:35:00,305.7300000,305.7800000,304.6400000,305.0300000,3848
11/09/21;14:40:00,305.0000000,305.6100000,304.9300000,305.5000000,2200
11/09/21;14:45:00,305.6200000,305.7400000,304.7600000,304.7700000,5135
11/09/21;14:50:00,304.7600000,305.2900000,304.4200000,304.7000000,5800
11/09/21;14:55:00,304.7900000,305.4900000,304.0900000,305.4700000,7643
11/09/21;15:00:00,305.4000000,305.4900000,304.9000000,305.1900000,18431
11/09/21;15:05:00,305.1400000,305.1400000,304.2100000,304.5600000,5806
11/09/21;15:10:00,304.7300000,305.1800000,304.3300000,305.0700000,8047
11/09/21;15:15:00,305.1300000,305.1300000,303.1900000,303.3650000,7800
11/09/21;15:20:00,303.8100000,304.3000000,303.6200000,304.0300000,8277
11/09/21;15:25:00,304.0300000,307.0500000,304.0300000,306.9900000,10893
11/09/21;15:30:00,307.1400000,307.3600000,305.2600000,305.3100000,11241
11/09/21;15:35:00,305.5200000,306.4900000,305.2900000,305.9500000,11078
11/09/21;15:40:00,305.8000000,306.4800000,305.4100000,306.2000000,7200
11/09/21;15:45:00,306.3900000,307.4200000,306.3900000,306.7600000,14439
11/09/21;15:50:00,306.7100000,307.2900000,306.2900000,307.0700000,16354
11/09/21;15:55:00,307.0100000,307.0900000,306.3100000,306.3800000,21563
11/09/21;16:00:00,306.4400000,307.1700000,306.2800000,306.4800000,43349
11/10/21;09:35:00,293.0400000,293.1000000,287.8800000,291.6600000,115692
11/10/21;09:40:00,291.4200000,298.6500000,290.8700000,298.6500000,63299
11/10/21;09:45:00,298.8400000,300.7000000,295.2200000,296.8400000,51149
11/10/21;09:50:00,297.0000000,301.8900000,296.7500000,301.5800000,39065
11/10/21;09:55:00,301.5100000,301.5300000,298.9300000,300.1600000,15777
11/10/21;10:00:00,300.1500000,302.7200000,299.8700000,302.7200000,18273
11/10/21;10:05:00,302.6000000,303.5000000,301.7500000,302.1600000,29735
11/10/21;10:10:00,302.6300000,304.3800000,301.9100000,304.0200000,22819
11/10/21;10:15:00,303.9200000,305.3300000,303.2700000,305.0100000,24118
11/10/21;10:20:00,305.2100000,308.3600000,303.9000000,304.4500000,44423
11/10/21;10:25:00,304.1400000,305.5100000,301.8200000,302.2400000,24342
11/10/21;10:30:00,302.3900000,303.0000000,301.5000000,302.2200000,15056
11/10/21;10:35:00,302.2000000,304.2000000,302.2000000,302.3500000,12946
11/10/21;10:40:00,302.3300000,302.6400000,301.5100000,302.6200000,5818
11/10/21;10:45:00,303.2500000,303.2700000,300.8300000,300.8300000,13222
11/10/21;10:50:00,300.8800000,302.4900000,300.8800000,302.4000000,7055
11/10/21;10:55:00,302.1800000,303.8300000,301.8700000,302.5200000,11443
11/10/21;11:00:00,302.3200000,302.5700000,301.2100000,301.2100000,9682
11/10/21;11:05:00,300.9000000,301.8700000,300.5700000,301.7100000,7663
11/10/21;11:10:00,301.8400000,303.0000000,301.6300000,302.7500000,8486
11/10/21;11:15:00,302.6600000,302.6600000,301.7000000,301.7000000,13990
11/10/21;11:20:00,301.8300000,302.1300000,301.2700000,301.6200000,7793
11/10/21;11:25:00,301.8100000,301.8200000,300.1400000,300.1400000,11281
11/10/21;11:30:00,300.1800000,300.4900000,298.4200000,298.4800000,32315
11/10/21;11:35:00,298.7200000,299.9100000,298.6200000,299.5100000,5987
11/10/21;11:40:00,299.4700000,299.7100000,298.7700000,299.1800000,6892
11/10/21;11:45:00,299.1100000,299.4800000,298.7100000,298.9800000,4848
11/10/21;11:50:00,299.1700000,300.6500000,299.1700000,300.5500000,5585
11/10/21;11:55:00,301.0000000,301.7500000,300.6700000,301.6500000,7556
11/10/21;12:00:00,301.3900000,302.0000000,301.1200000,301.4300000,6716
11/10/21;12:05:00,301.3300000,301.6000000,299.8100000,300.3900000,5970
11/10/21;12:10:00,300.2400000,300.2700000,299.4500000,299.5600000,3475
11/10/21;12:15:00,300.2800000,300.8000000,299.9000000,300.0400000,10309
11/10/21;12:20:00,300.4900000,300.6300000,300.2400000,300.3400000,4652
11/10/21;12:25:00,300.3100000,300.8000000,299.7800000,300.2300000,4300
11/10/21;12:30:00,300.4400000,300.9100000,300.0000000,300.8400000,3421
11/10/21;12:35:00,300.8700000,300.8700000,300.1200000,300.1200000,3746
11/10/21;12:40:00,300.3300000,300.5800000,299.9600000,300.0200000,4464
11/10/21;12:45:00,300.0000000,300.0200000,298.9300000,299.1000000,6951
11/10/21;12:50:00,299.1400000,299.4700000,298.5500000,299.2800000,22134
11/10/21;12:55:00,299.6900000,299.8500000,299.3200000,299.7300000,2307
11/10/21;13:00:00,299.6300000,300.6600000,299.6300000,300.3600000,5187
11/10/21;13:05:00,300.2300000,300.5300000,298.6800000,298.9800000,5094
11/10/21;13:10:00,298.5700000,298.6500000,296.8050000,297.2200000,69694
11/10/21;13:15:00,297.0600000,297.9500000,296.9200000,297.0900000,21084
11/10/21;13:20:00,297.3100000,297.8300000,296.6100000,297.2500000,4507
11/10/21;13:25:00,297.2200000,297.2700000,296.2400000,296.5900000,10779
11/10/21;13:30:00,296.6200000,297.8000000,296.6200000,297.4500000,3927
11/10/21;13:35:00,297.3000000,298.3600000,297.0000000,298.2500000,8412
11/10/21;13:40:00,298.2500000,298.2500000,297.1100000,297.1600000,4364
11/10/21;13:45:00,297.5700000,297.5700000,297.0000000,297.2000000,3376
11/10/21;13:50:00,297.2400000,297.4700000,296.3000000,296.4100000,7783
11/10/21;13:55:00,296.4300000,296.4300000,295.2300000,295.6800000,24945
11/10/21;14:00:00,295.7200000,296.2600000,295.1300000,295.8400000,14831
11/10/21;14:05:00,295.5700000,295.7100000,294.5500000,294.7300000,19874
11/10/21;14:10:00,294.6300000,297.2300000,294.6300000,297.2300000,32192
11/10/21;14:15:00,297.1800000,297.1800000,295.4450000,295.5350000,8043
11/10/21;14:20:00,295.5400000,295.5500000,293.6400000,293.6400000,23400
11/10/21;14:25:00,293.7000000,294.5100000,292.5500000,292.9100000,17828
11/10/21;14:30:00,293.2300000,293.6800000,291.2900000,291.3200000,17344
11/10/21;14:35:00,291.1400000,292.9400000,291.1400000,292.7500000,11747
11/10/21;14:40:00,292.7100000,293.0150000,291.6900000,291.8800000,9809
11/10/21;14:45:00,291.9600000,292.3700000,291.6600000,291.8400000,16140
11/10/21;14:50:00,291.8500000,294.6100000,291.7300000,294.4700000,14077
11/10/21;14:55:00,294.6300000,295.4900000,294.1400000,294.3100000,7922
11/10/21;15:00:00,294.2500000,294.7300000,293.6400000,293.6600000,7377
11/10/21;15:05:00,293.7300000,294.3400000,293.3800000,293.4200000,11040
11/10/21;15:10:00,293.5000000,295.7800000,293.2300000,295.7300000,14883
11/10/21;15:15:00,295.7100000,296.1200000,294.8700000,295.4200000,8405
11/10/21;15:20:00,295.3800000,296.5300000,295.3000000,296.4900000,9263
11/10/21;15:25:00,296.5700000,296.9000000,295.5400000,295.5500000,12980
11/10/21;15:30:00,295.6200000,296.7200000,295.5800000,296.3700000,9730
11/10/21;15:35:00,296.2900000,296.5400000,295.2300000,295.2700000,14512
11/10/21;15:40:00,295.3600000,295.4600000,293.9100000,294.4000000,14733
11/10/21;15:45:00,294.4300000,294.9300000,294.2100000,294.3400000,10930
11/10/21;15:50:00,294.4000000,295.6600000,294.4000000,295.1700000,16710
11/10/21;15:55:00,295.4000000,296.3000000,294.6900000,294.8600000,27055
11/10/21;16:00:00,294.9100000,295.3700000,294.2400000,294.4100000,60585
11/11/21;09:35:00,304.6800000,304.7200000,301.2100000,302.5800000,48509
11/11/21;09:40:00,302.5200000,302.9800000,300.5100000,300.8400000,23273
11/11/21;09:45:00,300.7800000,301.6900000,300.3600000,300.7500000,8401
11/11/21;09:50:00,300.8200000,301.1300000,298.7000000,299.3700000,10884
11/11/21;09:55:00,299.0000000,302.1700000,298.8700000,302.0000000,15744
11/11/21;10:00:00,301.9800000,302.0250000,300.8600000,300.8700000,14749
11/11/21;10:05:00,301.2200000,301.4800000,299.9900000,299.9900000,8948
11/11/21;10:10:00,299.9900000,301.5000000,299.9900000,300.7600000,7269
11/11/21;10:15:00,300.8300000,301.0900000,300.3900000,300.6000000,9873
11/11/21;10:20:00,300.6000000,300.6400000,299.3000000,300.3500000,3846
11/11/21;10:25:00,300.3400000,300.3400000,299.3000000,299.3000000,4857
11/11/21;10:30:00,299.3100000,299.3700000,298.2300000,298.6600000,5050
11/11/21;10:35:00,298.5000000,299.3400000,297.9200000,299.0200000,8996
11/11/21;10:40:00,299.1800000,299.5600000,298.8700000,299.5600000,2893
11/11/21;10:45:00,299.8400000,301.5100000,299.8400000,301.2700000,13845
11/11/21;10:50:00,301.2900000,301.5050000,301.0300000,301.4300000,15539
11/11/21;10:55:00,301.5000000,302.7700000,301.4400000,302.3500000,13968
11/11/21;11:00:00,302.4000000,302.6600000,301.5800000,301.6200000,9946
11/11/21;11:05:00,301.7100000,301.9300000,300.9000000,301.4100000,4489
11/11/21;11:10:00,301.5200000,302.0000000,301.1300000,301.2700000,5171
11/11/21;11:15:00,301.3000000,301.3400000,300.2100000,300.6400000,6084
11/11/21;11:20:00,300.6700000,301.4700000,300.5300000,300.9000000,5949
11/11/21;11:25:00,300.9500000,301.2050000,300.8200000,301.2000000,5486
11/11/21;11:30:00,301.1400000,301.2200000,300.9900000,300.9900000,4415
11/11/21;11:35:00,300.9700000,300.9700000,300.4700000,300.6800000,1300
11/11/21;11:40:00,300.9000000,301.2250000,300.9000000,301.2000000,2800
11/11/21;11:45:00,301.1900000,301.2150000,300.6200000,300.6200000,2780
11/11/21;11:50:00,300.7100000,301.2050000,300.5100000,301.2000000,2060
11/11/21;11:55:00,301.1600000,301.2000000,301.0000000,301.1400000,3652
11/11/21;12:00:00,301.2000000,301.2000000,300.7200000,300.7200000,3629
11/11/21;12:05:00,300.8000000,301.0000000,300.0000000,300.0200000,6712
11/11/21;12:10:00,300.1500000,300.2000000,299.5000000,299.7600000,9793
11/11/21;12:15:00,299.5100000,299.8500000,299.5100000,299.7700000,1416
11/11/21;12:20:00,299.8650000,300.1000000,299.2000000,299.5950000,8246
11/11/21;12:25:00,300.0400000,300.0700000,299.5800000,299.6100000,3247
11/11/21;12:30:00,299.6200000,299.6500000,299.3700000,299.6500000,1500
11/11/21;12:35:00,299.4300000,300.3800000,299.4300000,300.1500000,4602
11/11/21;12:40:00,300.1200000,300.2600000,300.0100000,300.0800000,6433
11/11/21;12:45:00,300.0800000,300.5450000,300.0700000,300.5000000,9682
11/11/21;12:50:00,300.3600000,300.5200000,300.1100000,300.3300000,2531
11/11/21;12:55:00,300.2500000,301.0600000,300.2300000,300.8600000,4822
11/11/21;13:00:00,301.2500000,301.6200000,301.0500000,301.1100000,5776
11/11/21;13:05:00,301.2300000,301.4000000,301.1200000,301.2000000,4029
11/11/21;13:10:00,301.3400000,301.4200000,301.0200000,301.0500000,5957
11/11/21;13:15:00,301.1500000,301.4050000,301.1100000,301.3200000,4349
11/11/21;13:20:00,301.4000000,301.4550000,301.0900000,301.3100000,4068
11/11/21;13:25:00,301.2200000,301.4100000,300.7900000,300.7900000,8093
11/11/21;13:30:00,300.9700000,302.0400000,300.7100000,302.0400000,6905
11/11/21;13:35:00,302.3900000,302.7500000,302.1400000,302.7200000,6308
11/11/21;13:40:00,302.7300000,302.9100000,302.1800000,302.1800000,4974
11/11/21;13:45:00,302.2300000,302.3550000,301.6800000,302.3550000,3582
11/11/21;13:50:00,302.5250000,303.4200000,302.5250000,303.3300000,4150
11/11/21;13:55:00,303.3200000,304.1500000,303.2900000,304.1500000,13621
11/11/21;14:00:00,304.0800000,304.9400000,303.5800000,304.5500000,11840
11/11/21;14:05:00,304.7400000,305.6300000,304.4200000,305.6300000,10983
11/11/21;14:10:00,305.6700000,305.6700000,304.4300000,305.2100000,9242
11/11/21;14:15:00,305.2400000,305.3600000,305.1500000,305.3600000,3406
11/11/21;14:20:00,305.4300000,305.4300000,304.7700000,304.8900000,5786
11/11/21;14:25:00,305.0000000,305.0300000,304.6100000,304.7900000,4090
11/11/21;14:30:00,305.1600000,305.6100000,305.1400000,305.4900000,9895
11/11/21;14:35:00,305.5300000,305.9000000,304.6400000,304.9800000,7360
11/11/21;14:40:00,304.9600000,305.2500000,304.7900000,304.9600000,4141
11/11/21;14:45:00,305.1400000,305.3400000,305.0200000,305.1200000,4225
11/11/21;14:50:00,305.0900000,305.2500000,304.8800000,305.1100000,4079
11/11/21;14:55:00,305.0400000,305.0400000,303.7200000,304.0350000,8211
11/11/21;15:00:00,304.1400000,304.1400000,303.4300000,303.6000000,3691
11/11/21;15:05:00,303.8800000,304.2600000,303.8000000,303.9600000,4394
11/11/21;15:10:00,303.7300000,303.7700000,302.9500000,303.1500000,4231
11/11/21;15:15:00,303.1200000,303.1200000,301.9900000,302.2000000,7811
11/11/21;15:20:00,302.2900000,303.1500000,302.2900000,302.6400000,6834
11/11/21;15:25:00,302.6200000,302.7500000,302.1000000,302.6700000,3581
11/11/21;15:30:00,302.7700000,303.5500000,302.5900000,303.0900000,6566
11/11/21;15:35:00,303.2200000,303.3600000,302.5900000,302.9300000,8381
11/11/21;15:40:00,302.9900000,303.3900000,302.6600000,303.3800000,8905
11/11/21;15:45:00,303.2900000,304.5500000,303.2900000,304.4900000,8791
11/11/21;15:50:00,304.5100000,305.0100000,304.1000000,304.2400000,10007
11/11/21;15:55:00,304.3000000,304.4300000,303.7400000,303.9200000,8267
11/11/21;16:00:00,303.9800000,304.0800000,303.3800000,303.8800000,18933
11/12/21;09:35:00,300.1700000,302.1000000,299.4600000,300.1100000,37178
11/12/21;09:40:00,300.0200000,301.0000000,298.9000000,299.6200000,23561
11/12/21;09:45:00,299.6100000,300.4200000,299.2000000,300.2100000,20974
11/12/21;09:50:00,300.3900000,301.3400000,297.6300000,297.6300000,23714
11/12/21;09:55:00,297.8150000,298.3700000,296.3150000,298.1300000,19296
11/12/21;10:00:00,298.1700000,299.3500000,297.5300000,297.5300000,15090
11/12/21;10:05:00,297.3600000,298.3300000,296.8600000,297.2850000,10600
11/12/21;10:10:00,297.2200000,297.7900000,297.0000000,297.5500000,20321
11/12/21;10:15:00,297.5300000,298.0000000,296.7100000,297.1800000,21407
11/12/21;10:20:00,297.1700000,298.3400000,297.1600000,298.3400000,12317
11/12/21;10:25:00,298.4300000,300.2200000,298.1600000,299.5900000,29796
11/12/21;10:30:00,300.0900000,300.2000000,299.3600000,299.7600000,22686
11/12/21;10:35:00,299.9500000,300.1100000,299.5000000,299.6100000,12203
11/12/21;10:40:00,299.6800000,301.0200000,299.4500000,300.5100000,22176
11/12/21;10:45:00,300.5600000,300.5700000,299.6000000,300.5400000,11070
11/12/21;10:50:00,300.3800000,301.0400000,300.3700000,300.6700000,8956
11/12/21;10:55:00,300.6100000,301.6600000,300.5000000,301.3000000,10351
11/12/21;11:00:00,301.4800000,302.2500000,301.1800000,302.0400000,13014
11/12/21;11:05:00,302.1400000,303.1800000,301.8100000,302.8500000,10898
11/12/21;11:10:00,302.9000000,304.5800000,302.9000000,304.5800000,24382
11/12/21;11:15:00,304.6800000,304.8850000,303.3700000,304.2400000,10617
11/12/21;11:20:00,304.3200000,305.7200000,303.5600000,305.7200000,13783
11/12/21;11:25:00,305.4400000,306.1700000,304.7600000,306.1500000,13695
11/12/21;11:30:00,306.1600000,306.3400000,305.2600000,305.3400000,18081
11/12/21;11:35:00,305.3800000,305.6300000,304.8100000,305.6000000,10803
11/12/21;11:40:00,305.5400000,305.8600000,304.5300000,304.6300000,7578
11/12/21;11:45:00,304.6800000,305.3700000,304.6800000,305.0100000,6490
11/12/21;11:50:00,305.1100000,305.1500000,304.3300000,304.9000000,8070
11/12/21;11:55:00,304.9800000,306.7700000,304.8700000,306.7700000,11592
11/12/21;12:00:00,306.7900000,306.8000000,305.9800000,306.1900000,6727
11/12/21;12:05:00,306.2700000,306.3300000,305.4100000,305.6600000,11393
11/12/21;12:10:00,305.7300000,306.1400000,304.7200000,304.9800000,14548
11/12/21;12:15:00,305.1300000,305.3000000,304.7500000,304.8300000,6724
11/12/21;12:20:00,304.9300000,305.3000000,304.5000000,305.2900000,9747
11/12/21;12:25:00,305.2800000,306.0000000,305.2800000,305.3000000,5339
11/12/21;12:30:00,305.1500000,305.3500000,303.9250000,303.9900000,10318
11/12/21;12:35:00,303.8200000,304.8100000,303.4200000,303.4700000,13305
11/12/21;12:40:00,303.2400000,303.4500000,302.6900000,302.8900000,11134
11/12/21;12:45:00,302.7700000,303.2400000,302.5000000,302.6900000,2639
11/12/21;12:50:00,302.6400000,303.1600000,302.3300000,302.3300000,7414
11/12/21;12:55:00,302.3100000,303.0000000,302.1700000,302.9600000,5045
11/12/21;13:00:00,303.2300000,303.2800000,302.4700000,303.0100000,2839
11/12/21;13:05:00,303.2700000,303.6300000,302.5400000,302.7800000,6018
11/12/21;13:10:00,302.7750000,302.9200000,302.3600000,302.5300000,4010
11/12/21;13:15:00,302.5200000,303.2500000,302.4200000,303.0700000,7013
11/12/21;13:20:00,303.2800000,303.7050000,303.0600000,303.5600000,5692
11/12/21;13:25:00,303.5550000,303.9200000,303.3400000,303.9000000,5117
11/12/21;13:30:00,303.8800000,304.2800000,303.6900000,303.9800000,6345
11/12/21;13:35:00,304.1000000,304.7200000,304.1000000,304.4300000,3441
11/12/21;13:40:00,304.5500000,304.5500000,304.1300000,304.2200000,1518
11/12/21;13:45:00,304.2000000,304.2400000,304.0200000,304.1400000,2751
11/12/21;13:50:00,304.1500000,304.1500000,303.2600000,303.3200000,5241
11/12/21;13:55:00,303.4000000,303.7000000,303.3900000,303.5200000,1700
11/12/21;14:00:00,303.7100000,303.7900000,303.3500000,303.4100000,3691
11/12/21;14:05:00,303.4200000,303.6900000,302.9100000,302.9100000,2551
11/12/21;14:10:00,302.8900000,303.0100000,302.7700000,303.0000000,4513
11/12/21;14:15:00,303.1800000,303.2400000,302.9000000,303.1200000,1600
11/12/21;14:20:00,303.1900000,303.4800000,303.1400000,303.1400000,2566
11/12/21;14:25:00,303.0700000,303.8600000,303.0700000,303.5500000,2254
11/12/21;14:30:00,303.4950000,303.9700000,303.4950000,303.8500000,7650
11/12/21;14:35:00,303.9000000,304.1700000,303.5400000,303.7500000,6389
11/12/21;14:40:00,303.6000000,303.9500000,303.1800000,303.7900000,4547
11/12/21;14:45:00,303.9100000,303.9900000,303.6600000,303.8300000,15456
11/12/21;14:50:00,303.8100000,304.5800000,303.7800000,304.5400000,8603
11/12/21;14:55:00,304.6000000,304.6800000,303.6300000,303.6900000,9673
11/12/21;15:00:00,303.7200000,303.9800000,303.4850000,303.7000000,8330
11/12/21;15:05:00,303.6900000,303.8900000,303.4900000,303.7000000,6928
11/12/21;15:10:00,303.9100000,304.2100000,303.7700000,304.2100000,12236
11/12/21;15:15:00,304.2100000,304.3000000,303.9900000,304.1400000,16339
