<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
06/07/22;14:20:00,148.8700000,148.9400000,148.6500000,148.6900000,24339
06/07/22;14:25:00,148.6800000,148.8350000,148.6700000,148.7700000,17038
06/07/22;14:30:00,148.7600000,148.8600000,148.7000000,148.7650000,22650
06/07/22;14:35:00,148.7500000,148.9000000,148.7000000,148.8700000,22550
06/07/22;14:40:00,148.8900000,148.9700000,148.7700000,148.7950000,21924
06/07/22;14:45:00,148.8000000,148.8300000,148.1400000,148.2500000,33222
06/07/22;14:50:00,148.2500000,148.4100000,148.0800000,148.2700000,34485
06/07/22;14:55:00,148.3000000,148.5000000,148.2500000,148.4400000,15746
06/07/22;15:00:00,148.3900000,148.4600000,148.2700000,148.3600000,24333
06/07/22;15:05:00,148.3700000,148.6000000,148.3200000,148.5400000,19176
06/07/22;15:10:00,148.5500000,148.7500000,148.4500000,148.6400000,14485
06/07/22;15:15:00,148.6900000,148.7300000,148.4300000,148.4700000,23266
06/07/22;15:20:00,148.4900000,148.6900000,148.4900000,148.6600000,10529
06/07/22;15:25:00,148.6500000,148.8200000,148.6300000,148.6700000,19474
06/07/22;15:30:00,148.7500000,148.7550000,148.5700000,148.6400000,14467
06/07/22;15:35:00,148.6400000,148.8200000,148.5400000,148.8000000,34625
06/07/22;15:40:00,148.8300000,148.9450000,148.7500000,148.8900000,36631
06/07/22;15:45:00,148.9050000,148.9500000,148.7000000,148.8050000,35318
06/07/22;15:50:00,148.8000000,148.8900000,148.7300000,148.8600000,51355
06/07/22;15:55:00,148.7900000,148.9900000,148.7200000,148.8150000,126009
06/07/22;16:00:00,148.8100000,148.8200000,148.5800000,148.6800000,214795
06/08/22;09:35:00,148.5200000,149.1500000,148.1200000,149.0100000,124050
06/08/22;09:40:00,149.0100000,149.6200000,148.9400000,149.4700000,85506
06/08/22;09:45:00,149.4400000,149.4700000,149.0300000,149.0900000,66938
06/08/22;09:50:00,149.1100000,149.8300000,148.9600000,149.5900000,60361
06/08/22;09:55:00,149.6100000,149.7900000,149.4000000,149.6500000,47133
06/08/22;10:00:00,149.6700000,149.8400000,149.5500000,149.7300000,61926
06/08/22;10:05:00,149.7300000,149.7400000,149.0600000,149.5900000,32841
06/08/22;10:10:00,149.5900000,149.7200000,149.3900000,149.7200000,23200
06/08/22;10:15:00,149.6100000,149.6400000,148.7100000,148.7600000,24755
06/08/22;10:20:00,148.7500000,149.2200000,148.5900000,149.2200000,25096
06/08/22;10:25:00,149.2600000,149.7200000,149.2600000,149.7200000,17311
06/08/22;10:30:00,149.7200000,149.7300000,149.1300000,149.1300000,24695
06/08/22;10:35:00,149.1300000,149.4900000,149.0700000,149.3500000,15677
06/08/22;10:40:00,149.3200000,149.5200000,149.1600000,149.3100000,26337
06/08/22;10:45:00,149.3700000,149.4700000,148.7600000,149.0300000,22444
06/08/22;10:50:00,149.0900000,149.2400000,149.0400000,149.0700000,17537
06/08/22;10:55:00,149.1000000,149.2500000,148.9700000,149.1900000,17692
06/08/22;11:00:00,149.1700000,149.2100000,148.8700000,149.0000000,32629
06/08/22;11:05:00,149.0100000,149.0100000,148.6600000,148.8000000,28371
06/08/22;11:10:00,148.8300000,149.0200000,148.7500000,148.9100000,18164
06/08/22;11:15:00,148.9200000,149.3400000,148.8700000,149.3400000,16706
06/08/22;11:20:00,149.3600000,149.6300000,149.2800000,149.5900000,16745
06/08/22;11:25:00,149.5700000,149.5700000,149.2800000,149.3000000,11626
06/08/22;11:30:00,149.3100000,149.4100000,149.3100000,149.3700000,6855
06/08/22;11:35:00,149.3500000,149.5050000,149.2300000,149.4100000,17255
06/08/22;11:40:00,149.4700000,149.5200000,149.3900000,149.4000000,9432
06/08/22;11:45:00,149.4400000,149.6000000,149.1000000,149.1200000,23216
06/08/22;11:50:00,149.1400000,149.3500000,149.1400000,149.2400000,17914
06/08/22;11:55:00,149.1900000,149.3600000,149.1900000,149.3000000,9041
06/08/22;12:00:00,149.3000000,149.3400000,149.0600000,149.1100000,13995
06/08/22;12:05:00,149.0600000,149.3700000,148.9800000,149.2600000,22260
06/08/22;12:10:00,149.2700000,149.3000000,148.9900000,149.1700000,19903
06/08/22;12:15:00,149.1800000,149.2500000,149.1100000,149.2400000,11927
06/08/22;12:20:00,149.2400000,149.2400000,149.0000000,149.1500000,15519
06/08/22;12:25:00,149.1900000,149.1900000,148.8200000,148.9300000,25525
06/08/22;12:30:00,148.9200000,148.9400000,148.5600000,148.8000000,17051
06/08/22;12:35:00,148.7600000,148.7600000,148.2900000,148.4600000,16253
06/08/22;12:40:00,148.4100000,148.4500000,148.0500000,148.0700000,21193
06/08/22;12:45:00,148.0600000,148.2000000,147.8200000,147.8200000,24119
06/08/22;12:50:00,147.8200000,148.1000000,147.7400000,148.0600000,24037
06/08/22;12:55:00,148.0600000,148.1300000,147.9800000,148.0400000,13700
06/08/22;13:00:00,148.0200000,148.2600000,147.9900000,148.2300000,10346
06/08/22;13:05:00,148.2200000,148.2400000,147.9200000,148.0500000,22658
06/08/22;13:10:00,148.0300000,148.1800000,148.0100000,148.1700000,9695
06/08/22;13:15:00,148.1300000,148.1800000,147.9300000,148.1000000,15200
06/08/22;13:20:00,148.0900000,148.1900000,147.8900000,148.1500000,15334
06/08/22;13:25:00,148.1400000,148.1500000,148.0000000,148.0600000,8600
06/08/22;13:30:00,148.0800000,148.0800000,147.8600000,147.8600000,8800
06/08/22;13:35:00,147.8300000,147.8600000,147.5700000,147.6900000,15134
06/08/22;13:40:00,147.6800000,147.6800000,147.4600000,147.5200000,20648
06/08/22;13:45:00,147.5000000,147.9300000,147.5000000,147.9100000,21346
06/08/22;13:50:00,147.9300000,148.1200000,147.8800000,148.1200000,12376
06/08/22;13:55:00,148.1300000,148.2000000,147.9700000,148.1600000,9992
06/08/22;14:00:00,148.1600000,148.3700000,148.1200000,148.2500000,15504
06/08/22;14:05:00,148.2500000,148.4200000,148.2100000,148.2700000,17227
06/08/22;14:10:00,148.2800000,148.3000000,148.1200000,148.2200000,12153
06/08/22;14:15:00,148.2400000,148.3300000,148.0650000,148.2200000,13470
06/08/22;14:20:00,148.2500000,148.2800000,148.0000000,148.0600000,10675
06/08/22;14:25:00,148.0500000,148.1700000,147.9400000,148.1000000,15841
06/08/22;14:30:00,148.0800000,148.1400000,147.6600000,147.8500000,14080
06/08/22;14:35:00,147.7900000,148.0100000,147.7450000,147.7500000,16754
06/08/22;14:40:00,147.7300000,147.7500000,147.5800000,147.6500000,16588
06/08/22;14:45:00,147.6700000,147.9800000,147.6700000,147.9600000,30904
06/08/22;14:50:00,147.9300000,148.1400000,147.9000000,147.9800000,17783
06/08/22;14:55:00,147.9800000,148.0500000,147.8500000,147.8500000,18494
06/08/22;15:00:00,147.8200000,147.9300000,147.7600000,147.8900000,14068
06/08/22;15:05:00,147.8700000,147.8700000,147.6500000,147.7600000,17275
06/08/22;15:10:00,147.7600000,147.8700000,147.5700000,147.8300000,35892
06/08/22;15:15:00,147.7550000,148.0700000,147.7500000,148.0300000,21347
06/08/22;15:20:00,148.0550000,148.1400000,147.9300000,148.0300000,20412
06/08/22;15:25:00,148.0100000,148.3300000,147.9900000,148.2900000,18528
06/08/22;15:30:00,148.3000000,148.3800000,148.2100000,148.2300000,14166
06/08/22;15:35:00,148.2400000,148.4600000,148.1300000,148.2900000,21861
06/08/22;15:40:00,148.3000000,148.3600000,148.2100000,148.2300000,16361
06/08/22;15:45:00,148.2000000,148.2800000,148.0600000,148.1000000,19112
06/08/22;15:50:00,148.1200000,148.1200000,147.7900000,147.8500000,39194
06/08/22;15:55:00,147.8500000,148.0200000,147.6500000,147.8200000,86903
06/08/22;16:00:00,147.8500000,148.0200000,147.6900000,148.0200000,123352
06/09/22;09:35:00,147.0900000,147.6000000,146.7900000,147.4300000,110046
06/09/22;09:40:00,147.4500000,147.5400000,146.5700000,146.6000000,85435
06/09/22;09:45:00,146.5800000,146.8000000,146.4000000,146.5800000,98521
06/09/22;09:50:00,146.5800000,147.2500000,146.4900000,147.1000000,72209
06/09/22;09:55:00,147.1200000,147.9500000,147.0400000,147.7400000,74004
06/09/22;10:00:00,147.7000000,147.8100000,147.4500000,147.6400000,47405
06/09/22;10:05:00,147.6300000,147.6400000,146.9500000,147.0700000,49629
06/09/22;10:10:00,147.0200000,147.0700000,146.5300000,146.5800000,74569
06/09/22;10:15:00,146.6300000,146.7000000,146.3200000,146.6800000,41855
06/09/22;10:20:00,146.6700000,147.0900000,146.5900000,146.6200000,61229
06/09/22;10:25:00,146.6900000,146.8300000,146.5900000,146.7800000,36866
06/09/22;10:30:00,146.8100000,147.0800000,146.6700000,147.0800000,35383
06/09/22;10:35:00,147.0900000,147.4000000,146.8500000,146.9900000,40233
06/09/22;10:40:00,146.9700000,147.2800000,146.9600000,147.1900000,23641
06/09/22;10:45:00,147.2400000,147.2400000,146.6800000,146.7800000,30457
06/09/22;10:50:00,146.7600000,146.7700000,146.4600000,146.5900000,17516
06/09/22;10:55:00,146.5600000,146.5900000,146.2100000,146.2400000,15811
06/09/22;11:00:00,146.2000000,146.5300000,146.1500000,146.4400000,18059
06/09/22;11:05:00,146.4100000,146.5300000,146.0900000,146.2300000,21369
06/09/22;11:10:00,146.2200000,146.3200000,145.9500000,146.3200000,51569
06/09/22;11:15:00,146.3000000,146.4800000,146.2500000,146.4000000,16699
06/09/22;11:20:00,146.4400000,146.4700000,146.2300000,146.3200000,22880
06/09/22;11:25:00,146.3200000,146.5500000,146.3000000,146.5500000,13560
06/09/22;11:30:00,146.5600000,146.6000000,146.3300000,146.3400000,19315
06/09/22;11:35:00,146.3200000,146.4600000,146.2500000,146.4300000,20217
06/09/22;11:40:00,146.4600000,146.5800000,146.3650000,146.4300000,22371
06/09/22;11:45:00,146.4700000,146.9050000,146.4700000,146.7500000,32953
06/09/22;11:50:00,146.6900000,146.8000000,146.1900000,146.2100000,23759
06/09/22;11:55:00,146.2400000,146.2400000,146.0400000,146.1900000,13117
06/09/22;12:00:00,146.2000000,146.3600000,146.1900000,146.3200000,16359
06/09/22;12:05:00,146.3400000,146.4600000,146.1300000,146.2000000,25950
06/09/22;12:10:00,146.1800000,146.2600000,146.0400000,146.1000000,28104
06/09/22;12:15:00,146.0900000,146.1400000,145.8300000,145.9500000,36757
06/09/22;12:20:00,145.9400000,146.0000000,145.8700000,145.9400000,19706
06/09/22;12:25:00,145.9600000,146.0800000,145.8500000,145.9000000,24751
06/09/22;12:30:00,145.9000000,146.1700000,145.8000000,146.1200000,39051
06/09/22;12:35:00,146.1500000,146.3000000,146.0700000,146.2400000,14155
06/09/22;12:40:00,146.2250000,146.3800000,146.1400000,146.1500000,11117
06/09/22;12:45:00,146.1600000,146.3600000,146.1000000,146.3100000,11742
06/09/22;12:50:00,146.3200000,146.3300000,146.2400000,146.3300000,11330
06/09/22;12:55:00,146.3400000,146.4800000,146.1400000,146.1400000,13179
06/09/22;13:00:00,146.1400000,146.5100000,146.0300000,146.3700000,23927
06/09/22;13:05:00,146.4000000,146.5200000,146.3300000,146.4500000,13289
06/09/22;13:10:00,146.4500000,146.6400000,146.4200000,146.5000000,18391
06/09/22;13:15:00,146.5000000,146.5800000,146.4000000,146.4300000,11522
06/09/22;13:20:00,146.4500000,146.4600000,146.3600000,146.4300000,8276
06/09/22;13:25:00,146.4400000,146.5000000,146.1500000,146.1700000,17240
06/09/22;13:30:00,146.1600000,146.1900000,145.9600000,146.0000000,13419
06/09/22;13:35:00,145.9800000,145.9800000,145.8100000,145.9400000,25031
06/09/22;13:40:00,145.8900000,145.9300000,145.7700000,145.9000000,23125
06/09/22;13:45:00,145.8700000,145.9000000,145.6200000,145.6300000,24028
06/09/22;13:50:00,145.6900000,145.7800000,145.5800000,145.7800000,19625
06/09/22;13:55:00,145.7800000,145.9000000,145.7800000,145.8400000,10289
06/09/22;14:00:00,145.8300000,146.0400000,145.8300000,146.0300000,21551
06/09/22;14:05:00,146.0300000,146.0300000,145.7400000,145.7600000,26259
06/09/22;14:10:00,145.7500000,145.8700000,145.6400000,145.7500000,15421
06/09/22;14:15:00,145.7900000,145.7900000,145.5300000,145.7300000,13922
06/09/22;14:20:00,145.7000000,145.7500000,145.5500000,145.6200000,8831
06/09/22;14:25:00,145.6200000,145.7200000,145.3800000,145.4300000,14407
06/09/22;14:30:00,145.4000000,145.6500000,145.3400000,145.5400000,17644
06/09/22;14:35:00,145.5200000,145.5200000,145.1600000,145.1900000,36104
06/09/22;14:40:00,145.1600000,145.2800000,145.0900000,145.0900000,23248
06/09/22;14:45:00,145.1050000,145.2000000,145.0500000,145.0700000,15834
06/09/22;14:50:00,145.0700000,145.2600000,145.0400000,145.1100000,17645
06/09/22;14:55:00,145.1100000,145.1700000,145.0100000,145.0800000,11912
06/09/22;15:00:00,145.0400000,145.1200000,144.7500000,144.7700000,44517
06/09/22;15:05:00,144.7550000,144.7900000,144.2000000,144.2750000,46618
06/09/22;15:10:00,144.2500000,144.3400000,143.9000000,144.0900000,63680
06/09/22;15:15:00,144.0800000,144.1600000,143.9200000,143.9500000,40766
06/09/22;15:20:00,143.9450000,144.0500000,143.8300000,143.8700000,62200
06/09/22;15:25:00,143.8700000,144.1200000,143.8300000,144.0900000,35968
06/09/22;15:30:00,144.0900000,144.0900000,143.6200000,143.6300000,41100
06/09/22;15:35:00,143.6100000,143.8000000,143.5700000,143.5900000,41304
06/09/22;15:40:00,143.5800000,143.7900000,143.5800000,143.6600000,45154
06/09/22;15:45:00,143.6300000,143.6300000,143.2700000,143.3100000,75475
06/09/22;15:50:00,143.3100000,143.3900000,142.9900000,143.1400000,93923
06/09/22;15:55:00,143.1400000,143.4300000,142.9200000,143.1800000,124013
06/09/22;16:00:00,143.2300000,143.2900000,142.5300000,142.6100000,235104
06/10/22;09:35:00,140.2800000,140.7300000,139.5200000,139.5300000,208901
06/10/22;09:40:00,139.5400000,140.3700000,139.0100000,139.7000000,209949
06/10/22;09:45:00,139.7000000,139.9200000,139.4300000,139.8700000,174412
06/10/22;09:50:00,139.8900000,140.1400000,138.8800000,139.0000000,128975
06/10/22;09:55:00,139.0100000,139.1300000,138.5800000,138.7500000,94220
06/10/22;10:00:00,138.7100000,138.7600000,138.3300000,138.5100000,65932
06/10/22;10:05:00,138.4800000,138.4800000,137.9400000,138.1800000,128018
06/10/22;10:10:00,138.1500000,138.4300000,138.0100000,138.0700000,56345
06/10/22;10:15:00,138.1000000,138.2500000,137.8200000,138.1600000,76291
06/10/22;10:20:00,138.1400000,138.2400000,137.9200000,138.0500000,59946
06/10/22;10:25:00,138.1200000,138.1200000,137.4600000,137.5500000,88437
06/10/22;10:30:00,137.5500000,138.0050000,137.4600000,137.4800000,86719
06/10/22;10:35:00,137.4700000,137.9300000,137.3900000,137.8100000,61098
06/10/22;10:40:00,137.8100000,138.2500000,137.7500000,138.2200000,88217
06/10/22;10:45:00,138.1600000,138.3300000,137.9100000,138.2600000,50743
06/10/22;10:50:00,138.2600000,138.3800000,137.8400000,137.9800000,54264
06/10/22;10:55:00,137.9500000,138.5300000,137.9500000,138.1500000,42432
06/10/22;11:00:00,138.1600000,138.2200000,137.6400000,137.6400000,44368
06/10/22;11:05:00,137.6400000,137.8700000,137.5900000,137.7400000,43743
06/10/22;11:10:00,137.7300000,137.7300000,137.4700000,137.6900000,87542
06/10/22;11:15:00,137.6300000,137.8000000,137.4800000,137.5100000,56483
06/10/22;11:20:00,137.5200000,137.9000000,137.4500000,137.8900000,47575
06/10/22;11:25:00,137.9100000,138.0500000,137.6900000,137.6900000,48702
06/10/22;11:30:00,137.6700000,137.6700000,137.2800000,137.4600000,59503
06/10/22;11:35:00,137.3900000,137.5300000,137.3400000,137.4900000,24575
06/10/22;11:40:00,137.4800000,137.5900000,137.4100000,137.4800000,39663
06/10/22;11:45:00,137.5100000,137.7500000,137.4700000,137.7100000,33452
06/10/22;11:50:00,137.7100000,137.8300000,137.3700000,137.3800000,34380
06/10/22;11:55:00,137.3900000,137.5600000,137.3000000,137.4600000,24071
06/10/22;12:00:00,137.4500000,138.0000000,137.3800000,137.8300000,37992
06/10/22;12:05:00,137.8400000,137.9900000,137.7600000,137.8000000,20365
06/10/22;12:10:00,137.7800000,138.0500000,137.7600000,137.8250000,43463
06/10/22;12:15:00,137.8200000,137.8500000,137.4800000,137.5100000,65805
06/10/22;12:20:00,137.5000000,137.6500000,137.4500000,137.6100000,27391
06/10/22;12:25:00,137.6200000,137.8000000,137.5800000,137.7100000,27339
06/10/22;12:30:00,137.6800000,137.9700000,137.6500000,137.9700000,35570
06/10/22;12:35:00,137.9800000,138.1200000,137.7900000,137.8300000,33192
06/10/22;12:40:00,137.8000000,137.9700000,137.7800000,137.8900000,22653
06/10/22;12:45:00,137.8800000,138.2000000,137.8000000,137.9600000,37600
06/10/22;12:50:00,137.9700000,138.0500000,137.7500000,137.8000000,23498
06/10/22;12:55:00,137.7500000,137.8000000,137.5600000,137.6500000,55215
06/10/22;13:00:00,137.6500000,137.8400000,137.6200000,137.7900000,30333
06/10/22;13:05:00,137.7700000,137.8400000,137.6100000,137.7400000,27604
06/10/22;13:10:00,137.7200000,137.7500000,137.5500000,137.7100000,16831
06/10/22;13:15:00,137.7200000,137.7600000,137.4600000,137.6000000,25975
06/10/22;13:20:00,137.5800000,137.8700000,137.5500000,137.8400000,22509
06/10/22;13:25:00,137.8700000,137.9300000,137.7600000,137.8550000,19346
06/10/22;13:30:00,137.8300000,138.0900000,137.8300000,138.0900000,24339
06/10/22;13:35:00,138.0800000,138.0800000,137.7400000,137.8600000,26544
06/10/22;13:40:00,137.9000000,138.2500000,137.9000000,138.2500000,31672
06/10/22;13:45:00,138.2500000,138.2600000,138.0400000,138.1600000,23331
06/10/22;13:50:00,138.1800000,138.5200000,138.0500000,138.4600000,50652
06/10/22;13:55:00,138.4800000,138.7300000,138.3200000,138.3400000,53482
06/10/22;14:00:00,138.3400000,138.3400000,138.1000000,138.2100000,31359
06/10/22;14:05:00,138.2100000,138.2100000,137.9800000,138.0100000,47635
06/10/22;14:10:00,138.0100000,138.1800000,137.9800000,138.0600000,29493
06/10/22;14:15:00,138.0800000,138.1400000,137.8400000,137.8700000,16933
06/10/22;14:20:00,137.8800000,138.0600000,137.8000000,138.0000000,33914
06/10/22;14:25:00,138.0400000,138.2300000,138.0300000,138.1300000,24542
06/10/22;14:30:00,138.1700000,138.2100000,137.8200000,137.9500000,53175
06/10/22;14:35:00,137.9700000,138.2900000,137.9700000,138.1700000,31005
06/10/22;14:40:00,138.1600000,138.2900000,138.0400000,138.1800000,38785
06/10/22;14:45:00,138.1800000,138.1800000,137.9500000,138.1000000,31423
06/10/22;14:50:00,138.1700000,138.4500000,138.1300000,138.4500000,20408
06/10/22;14:55:00,138.4750000,138.5100000,138.2700000,138.5100000,24704
06/10/22;15:00:00,138.5600000,139.0200000,138.4800000,138.7400000,55151
06/10/22;15:05:00,138.7600000,138.9200000,138.2400000,138.3000000,51416
06/10/22;15:10:00,138.2600000,138.3300000,138.1200000,138.2300000,57004
06/10/22;15:15:00,138.2300000,138.4900000,138.1700000,138.3900000,30468
06/10/22;15:20:00,138.3900000,138.6600000,138.3600000,138.5800000,29377
06/10/22;15:25:00,138.6100000,138.6800000,138.1500000,138.6700000,45569
06/10/22;15:30:00,138.7100000,139.1600000,138.6700000,138.8700000,73046
06/10/22;15:35:00,138.8500000,138.8500000,138.3500000,138.4300000,65823
06/10/22;15:40:00,138.4300000,138.8900000,138.3800000,138.5900000,57034
06/10/22;15:45:00,138.6000000,138.6900000,138.0600000,138.1200000,89198
06/10/22;15:50:00,138.1000000,138.1200000,137.5600000,137.6000000,135184
06/10/22;15:55:00,137.5800000,137.9600000,137.3700000,137.6600000,254864
06/10/22;16:00:00,137.6800000,137.7700000,137.0700000,137.1400000,283213
06/13/22;09:35:00,132.8700000,133.9400000,132.6400000,133.0400000,230998
06/13/22;09:40:00,133.0800000,134.0100000,132.6100000,133.5500000,124611
06/13/22;09:45:00,133.4500000,134.2900000,133.1200000,134.1200000,110130
06/13/22;09:50:00,134.1100000,134.3000000,133.3200000,133.4100000,95250
06/13/22;09:55:00,133.3800000,134.2000000,133.1700000,133.9600000,92352
06/13/22;10:00:00,133.9700000,134.6600000,133.8900000,134.5800000,95337
06/13/22;10:05:00,134.6100000,135.2000000,134.0200000,134.5100000,98143
06/13/22;10:10:00,134.5100000,134.7700000,134.0600000,134.1200000,67611
06/13/22;10:15:00,134.1200000,134.3100000,133.3800000,133.5200000,55417
06/13/22;10:20:00,133.5100000,133.5100000,132.9000000,133.1000000,68960
06/13/22;10:25:00,133.1000000,133.4400000,132.7800000,132.8100000,60984
06/13/22;10:30:00,132.7900000,132.9000000,132.5700000,132.8600000,80905
06/13/22;10:35:00,132.8500000,133.5000000,132.7400000,133.4600000,61188
06/13/22;10:40:00,133.4300000,134.0400000,133.3800000,133.7800000,79172
06/13/22;10:45:00,133.7400000,133.8000000,133.1700000,133.3600000,69844
06/13/22;10:50:00,133.3400000,133.4500000,133.0300000,133.0800000,35636
06/13/22;10:55:00,133.0900000,133.3800000,132.8200000,133.3100000,41976
06/13/22;11:00:00,133.2800000,133.4100000,133.0800000,133.0800000,38083
06/13/22;11:05:00,133.0500000,133.1200000,132.7200000,132.8100000,36172
06/13/22;11:10:00,132.8400000,133.0800000,132.7600000,133.0000000,38015
06/13/22;11:15:00,133.0000000,133.3800000,132.6700000,133.2000000,35812
06/13/22;11:20:00,133.2300000,133.8600000,133.2300000,133.7600000,37163
06/13/22;11:25:00,133.7400000,134.3900000,133.6800000,134.3800000,47465
06/13/22;11:30:00,134.3900000,134.5300000,134.0600000,134.1400000,52194
06/13/22;11:35:00,134.0900000,134.3200000,133.8600000,133.9600000,47754
06/13/22;11:40:00,133.9150000,134.4000000,133.9150000,134.2700000,34787
06/13/22;11:45:00,134.3000000,134.4600000,134.0200000,134.3100000,36801
06/13/22;11:50:00,134.2800000,134.3600000,133.7000000,134.0300000,35823
06/13/22;11:55:00,134.0000000,134.2400000,133.4500000,133.4900000,62517
06/13/22;12:00:00,133.5200000,133.7800000,133.4700000,133.7500000,39304
06/13/22;12:05:00,133.7100000,134.0400000,133.5500000,133.8000000,25618
06/13/22;12:10:00,133.7900000,134.1600000,133.5400000,133.8500000,33685
06/13/22;12:15:00,133.8100000,134.3900000,133.7100000,133.9700000,50169
06/13/22;12:20:00,134.0200000,134.2800000,133.8200000,134.0000000,20344
06/13/22;12:25:00,134.0600000,134.2600000,133.9000000,134.0000000,59186
06/13/22;12:30:00,134.0200000,134.2500000,134.0000000,134.2000000,27731
06/13/22;12:35:00,134.1400000,134.7200000,134.0200000,134.6800000,40758
06/13/22;12:40:00,134.6400000,135.0400000,134.6000000,135.0000000,39533
06/13/22;12:45:00,134.9900000,135.0300000,134.3600000,134.3900000,54618
06/13/22;12:50:00,134.4100000,134.5100000,134.2200000,134.3100000,27107
06/13/22;12:55:00,134.2600000,134.4000000,133.9600000,133.9700000,19080
06/13/22;13:00:00,133.9700000,134.0500000,133.6600000,133.7200000,27177
06/13/22;13:05:00,133.7300000,133.7300000,133.4800000,133.5100000,22220
06/13/22;13:10:00,133.4900000,133.6300000,133.3800000,133.6300000,33737
06/13/22;13:15:00,133.6000000,133.6900000,133.4600000,133.6800000,17981
06/13/22;13:20:00,133.6300000,133.7400000,133.5000000,133.6300000,23491
06/13/22;13:25:00,133.5600000,133.6300000,133.3500000,133.5000000,24747
06/13/22;13:30:00,133.5000000,133.5400000,133.1500000,133.3000000,36603
06/13/22;13:35:00,133.2900000,133.4600000,133.1700000,133.1700000,24750
06/13/22;13:40:00,133.1800000,133.5200000,133.1700000,133.5000000,19635
06/13/22;13:45:00,133.4800000,134.0400000,133.4700000,134.0300000,27969
06/13/22;13:50:00,134.0300000,134.2300000,133.9400000,134.2300000,27564
06/13/22;13:55:00,134.2300000,134.2600000,133.9500000,134.0500000,33594
06/13/22;14:00:00,134.1500000,134.3100000,134.0800000,134.2350000,18585
06/13/22;14:05:00,134.2400000,134.2400000,133.8100000,133.8300000,35030
06/13/22;14:10:00,133.8700000,133.8700000,133.5300000,133.5400000,20569
06/13/22;14:15:00,133.5100000,133.5900000,133.2800000,133.3100000,31900
06/13/22;14:20:00,133.2800000,133.5500000,133.2800000,133.5450000,22909
06/13/22;14:25:00,133.5800000,133.7400000,133.5000000,133.5300000,41039
06/13/22;14:30:00,133.5200000,133.6600000,133.3700000,133.3700000,32732
06/13/22;14:35:00,133.3600000,133.4300000,132.9000000,133.1900000,64687
06/13/22;14:40:00,133.2100000,133.5600000,133.1300000,133.4100000,47434
06/13/22;14:45:00,133.3900000,133.6250000,133.2200000,133.3800000,27369
06/13/22;14:50:00,133.3800000,133.5000000,133.0500000,133.2200000,51117
06/13/22;14:55:00,133.1900000,133.2300000,133.0000000,133.1000000,35049
06/13/22;15:00:00,133.0700000,133.0700000,132.7200000,132.7300000,43787
06/13/22;15:05:00,132.7200000,132.9500000,132.5700000,132.7900000,62929
06/13/22;15:10:00,132.7700000,132.9200000,132.4300000,132.4400000,92462
06/13/22;15:15:00,132.4500000,132.4700000,132.2100000,132.3650000,113921
06/13/22;15:20:00,132.3600000,133.3200000,132.0700000,132.6300000,291083
06/13/22;15:25:00,132.6200000,132.9100000,132.4500000,132.4500000,89569
06/13/22;15:30:00,132.4650000,132.5800000,132.2800000,132.3000000,56785
06/13/22;15:35:00,132.3000000,132.4500000,132.0400000,132.2000000,78557
06/13/22;15:40:00,132.1900000,132.5700000,131.9000000,132.0400000,100541
06/13/22;15:45:00,132.0700000,132.2500000,131.9900000,132.0400000,106901
06/13/22;15:50:00,132.0200000,132.3000000,131.8700000,132.0000000,118332
06/13/22;15:55:00,132.0000000,132.0800000,131.4500000,131.9200000,240879
06/13/22;16:00:00,131.9100000,132.2900000,131.7800000,131.9000000,356905
06/14/22;09:35:00,133.1300000,133.1800000,132.3800000,132.3950000,123294
06/14/22;09:40:00,132.3700000,132.5000000,132.0000000,132.0500000,83104
06/14/22;09:45:00,132.0600000,132.1000000,131.5500000,131.5600000,92855
06/14/22;09:50:00,131.5600000,132.3200000,131.5300000,132.0900000,118575
06/14/22;09:55:00,132.1100000,132.8400000,131.7700000,132.8100000,72252
06/14/22;10:00:00,132.8300000,133.1900000,132.5900000,133.1300000,65662
06/14/22;10:05:00,133.1100000,133.2400000,132.6600000,132.6600000,56666
06/14/22;10:10:00,132.6200000,133.1100000,132.3300000,132.4700000,55119
06/14/22;10:15:00,132.4700000,132.6800000,132.0000000,132.1200000,38803
06/14/22;10:20:00,132.1000000,132.4100000,131.8800000,132.1800000,55026
06/14/22;10:25:00,132.1800000,132.3000000,131.8800000,132.1300000,59366
06/14/22;10:30:00,132.1400000,132.3700000,131.9200000,131.9200000,32656
06/14/22;10:35:00,131.9300000,132.2400000,131.7100000,132.1200000,51830
06/14/22;10:40:00,132.1000000,132.2900000,131.9300000,132.0800000,42630
06/14/22;10:45:00,132.0400000,132.1700000,131.4900000,131.7100000,45930
06/14/22;10:50:00,131.7700000,132.6800000,131.6600000,132.6800000,58954
06/14/22;10:55:00,132.7000000,132.8300000,132.4600000,132.5400000,34486
06/14/22;11:00:00,132.5600000,132.7200000,132.4500000,132.6000000,17573
06/14/22;11:05:00,132.5800000,132.7600000,132.4250000,132.5300000,41858
06/14/22;11:10:00,132.5250000,132.5250000,131.9100000,131.9800000,44588
06/14/22;11:15:00,131.9800000,132.1200000,131.9200000,132.0200000,36012
06/14/22;11:20:00,132.0500000,132.1800000,131.8200000,132.1700000,44362
06/14/22;11:25:00,132.1500000,132.4400000,131.9250000,132.4400000,38492
06/14/22;11:30:00,132.4300000,132.5200000,132.2000000,132.2700000,30269
